cw	x	y	cluster_number	silhouette	medoid_label	final_cluster
kiss/nn	-22.722414355855815	-6.180328514819958	14	-0.044168785	these/dd	NA
kit/nn	-30.66282160627775	10.045728591222566	6	0.49791715	plant/nn	plant/nn
knife/nn	-39.08437725151881	4.069922389467626	8	0.4754215	bag/nn	bag/nn
knowledge/nn	-2.078395812747877	2.6351412521973376	9	0.16984956	doubt/nn	doubt/nn
labor/nn	5.20057254533925	13.863870253117883	4	0.13046546	service/nn	service/nn
law/nn	9.519062117787639	12.939249607449609	7	0.21018223	appeal/nn	appeal/nn
leeway/nn	2.5709529869704477	9.447454538122079	12	0.30180526	power/nn	power/nn
less/da	31.82634269028831	2.4247062501393515	0	0.20482273	discount/nn	discount/nn
license/nn	5.187252444614198	16.9877642757611	4	0.36467052	service/nn	service/nn
life/nn	-3.986917341502418	-1.382299430312014	9	0.3218504	doubt/nn	doubt/nn
lift/nn	-31.675204150756567	8.788599945232875	6	0.33117875	plant/nn	plant/nn
light/nn	-38.31290218664742	7.559890759641448	8	0.3510929	bag/nn	bag/nn
limits/nn	40.02514817946145	-23.239529525966613	10	0.42113867	live/nn	live/nn
limit/nn	27.301617913833788	12.186809285245742	0	0.36199617	discount/nn	discount/nn
list/nn	-13.337339079094724	-16.337954303379522	13	0.258442	book/nn	book/nn
literature/nn	-12.57438794840718	-19.033987934331236	13	0.37987128	book/nn	book/nn
live/nn	44.32046478093797	-20.023418377409353	10	0.5071983	live/nn	live/nn
loan/nn	30.877515610402064	9.070503650233386	0	0.5801139	discount/nn	discount/nn
lollipop/nn	-42.63526173522715	13.284190470422216	11	0.5203229	orange/nn	orange/nn
look/nn	-8.960557491653523	-18.59557163167268	13	0.48960888	book/nn	book/nn
lot/rr	-18.48835721829111	-0.7576402973196601	5	0.57851356	one/pn	one/pn
magazine/nn	-9.491760401765223	-21.47508893368894	13	0.5654614	book/nn	book/nn
mail/nn	-16.477260635631545	-13.717795865466325	0	-0.08855483	discount/nn	NA
maximum/nn	34.16733563062626	0.25032030014275003	3	0.34677625	half/nn	half/nn
measurement/nn	-18.865389293758824	11.382455452393943	14	-0.19453222	these/dd	NA
medication/nn	-21.10002525416317	15.864888617923254	1	0.62196183	drug/nn	drug/nn
medicine/nn	-21.036631621162094	15.295425655122907	1	0.63741076	drug/nn	drug/nn
meeting/nn	-2.7332915511854132	-19.45428973364877	13	0.09269721	book/nn	book/nn
message/nn	-7.736234864206421	-15.745134595630171	13	0.13582645	book/nn	book/nn
million/nn	34.69805870371496	1.5795536074582093	0	-0.071613014	discount/nn	NA
minimum/nn	33.797487689419675	1.1867603411049155	0	-0.060628757	discount/nn	NA
minute/nn	36.38729835826655	-3.633341900246688	3	0.6868928	half/nn	half/nn
money/nn	32.41792642324932	10.08417690644579	0	0.5298119	discount/nn	discount/nn
month/nn	36.3124200921239	-4.441295814497035	3	0.66496193	half/nn	half/nn
more/da	31.91444850296674	1.9609140109339074	0	0.04995764	discount/nn	discount/nn
mortgage/nn	30.700732602764774	8.557363781091839	0	0.5704268	discount/nn	discount/nn
motivation/nn	-0.028823617983035957	-1.411255243973173	9	0.25419456	doubt/nn	doubt/nn
motive/nn	-0.2700895971950114	-1.6930878898520663	9	0.33015776	doubt/nn	doubt/nn
much/da	30.097286969722845	2.989951175513758	0	0.19250983	discount/nn	discount/nn
music/nn	-12.840585129752915	-21.01781421707642	13	0.42156368	book/nn	book/nn
name/nn	-12.426069904443322	-17.3431002685133	13	0.36257148	book/nn	book/nn
new/jj	-12.300246466667257	-15.105863114072276	13	0.19951883	book/nn	book/nn
news/nn	-7.643204770222108	-20.604285514863065	13	0.56121415	book/nn	book/nn
newspaper/nn	-8.329570106644413	-21.385650344223713	13	0.5721561	book/nn	book/nn
nickel/nn	35.0131407907034	2.92994661434681	0	0.16154955	discount/nn	discount/nn
nomination/nn	-0.6985537248464604	-18.339762467734776	7	0.4183069	appeal/nn	appeal/nn
novels/nn	40.397531066198816	-20.26627662030645	2	-0.15386146	referrals/nn	NA
novel/nn	-11.675625107397616	-20.493830319878914	13	0.5209072	book/nn	book/nn
nudge/nn	34.096142885233924	-20.278573071973543	2	0.10142818	referrals/nn	referrals/nn
number/nn	29.929190896149706	3.646285701035761	0	0.2981818	discount/nn	discount/nn
numbers/nn	43.56345514875121	-20.566444174924012	10	0.4553795	live/nn	live/nn
nutrients/nn	37.50263794967848	-17.891709084177005	2	0.2262161	referrals/nn	referrals/nn
nutrient/nn	-35.3438559834772	13.50320897805483	6	0.11792961	plant/nn	plant/nn
obit/nn	40.461651502081125	-19.728376991275024	2	0.006998909	referrals/nn	referrals/nn
offer/nn	27.744198442522624	10.315977387697654	0	0.3658454	discount/nn	discount/nn
oil/nn	-30.10026803772726	12.335391923935537	6	0.4740977	plant/nn	plant/nn
one/nn	-20.330003612628072	-3.4826388442287532	5	0.46709326	one/pn	one/pn
one/pn	-19.492882376788963	-2.2603591666276044	5	0.6876098	one/pn	one/pn
opportunities/nn	39.52783713357942	-20.00520810099148	2	-0.007914289	referrals/nn	NA
opportunity/nn	-0.9639608021797302	5.721410983412253	12	0.31297007	power/nn	power/nn
option/nn	23.486242286959158	12.098255750515964	4	0.13330534	service/nn	service/nn
orange/nn	-41.667880998267556	15.348422141245047	11	0.74894834	orange/nn	orange/nn
order/nn	9.381170954072237	13.517717467420283	7	0.12701511	appeal/nn	appeal/nn
ours/pp	-16.84315970866763	10.73302085426187	14	0.09865228	these/dd	these/dd
out/nn	43.60808710723394	-22.680989799317413	10	0.48753247	live/nn	live/nn
outlook/nn	29.06600185815567	4.548355720198105	0	0.30387	discount/nn	discount/nn
pad/nn	-32.84189334823801	8.263450525317868	6	0.18797593	plant/nn	plant/nn
paint/nn	-39.134509193392354	10.440896663099402	8	0.19467081	bag/nn	bag/nn
pair/nn	-41.56234386697014	3.1938985823188712	8	0.48572412	bag/nn	bag/nn
paper/nn	-14.131299737026213	-15.937403964025227	13	0.14573154	book/nn	book/nn
parking/nn	-37.032886284567724	7.160006487820171	8	0.2796293	bag/nn	bag/nn
parole/nn	13.317152394676885	12.708077394229155	7	0.5784214	appeal/nn	appeal/nn
part/nn	-12.469390309681833	-13.604461916433001	14	0.15771891	these/dd	these/dd
parts/nn	40.57673684887647	-17.108515211372104	2	-0.1902025	referrals/nn	NA
passes/nn	36.25485628715672	-21.727529025090238	10	0.18447377	live/nn	live/nn
pat/nn	-23.96367500860908	-4.68680564787246	14	-0.11036722	these/dd	NA
patronage/nn	3.439692383579401	8.054628666760042	12	0.3723288	power/nn	power/nn
pay/nn	30.71176400499789	12.63983825790288	0	0.5207431	discount/nn	discount/nn
payback/nn	0.38527223702789465	-1.7199829775244007	9	0.12769796	doubt/nn	doubt/nn
paycheck/nn	32.03251075154238	11.677525034984246	0	0.55281526	discount/nn	discount/nn
payment/nn	30.840069549854345	10.771840820175933	0	0.5743439	discount/nn	discount/nn
peace/nn	6.934047152130659	8.649955515575448	12	0.31169727	power/nn	power/nn
penalty/nn	12.429250975338721	13.298770623303179	7	0.57604283	appeal/nn	appeal/nn
penicillin/nn	-22.138471591662377	16.100688010585376	1	0.5742645	drug/nn	drug/nn
penny/nn	34.820019734181436	3.4326458831389943	0	0.25256076	discount/nn	discount/nn
percent/nn	32.500450517555365	2.547842935514068	0	0.1638283	discount/nn	discount/nn
permission/nn	5.67043411695233	16.623834707122974	4	0.32323042	service/nn	service/nn
permit/nn	5.3297595541761424	16.870491754275683	4	0.34506172	service/nn	service/nn
perspective/nn	-1.233402017320642	-2.212062085583339	9	0.3815876	doubt/nn	doubt/nn
pet/nn	-43.33174395597457	5.868155823897121	8	0.18250163	bag/nn	bag/nn
physical/nn	34.099949894471656	8.7619656532361	0	0.34018046	discount/nn	discount/nn
picture/nn	-10.346690775277763	-18.800183207872198	13	0.50722265	book/nn	book/nn
pictures/nn	43.676307112585455	-19.956730850532686	10	0.42795286	live/nn	live/nn
piece/nn	-20.77439788820921	-8.234770710817697	14	0.18788736	these/dd	these/dd
pill/nn	-22.176779692510785	15.562933134863647	1	0.566419	drug/nn	drug/nn
pipe/nn	-38.476222287213645	8.852100431216188	8	0.11044055	bag/nn	bag/nn
place/nn	-19.878630684162157	-8.050045934831646	14	0.14904271	these/dd	these/dd
places/nn	39.4678231356633	-21.83819300754933	2	-0.2321488	referrals/nn	NA
plan/nn	24.071115110034135	12.146681695442785	4	0.17815502	service/nn	service/nn
plans/nn	44.599443656242315	-21.90276218326191	10	0.5156701	live/nn	live/nn
plant/nn	-31.994436002433645	11.794682692179494	6	0.5797142	plant/nn	plant/nn
plate/nn	-39.74733288266523	11.1522714614503	8	-0.017428046	bag/nn	NA
points/nn	39.16878350152424	-16.064953978918822	2	0.18969074	referrals/nn	referrals/nn
point/nn	31.26662936965387	2.755895617650159	0	0.06420006	discount/nn	discount/nn
poke/nn	-20.918511178964053	-2.2278850502610736	5	0.5637827	one/pn	one/pn
policy/nn	7.211317215595171	10.650319293751236	12	0.14073437	power/nn	power/nn
pony/nn	-42.28120280662283	3.6407683985925945	8	0.45345205	bag/nn	bag/nn
potential/nn	-0.9722265469430409	6.001756162935653	12	0.32039353	power/nn	power/nn
power/nn	2.136803953038734	6.691840246560651	12	0.44975743	power/nn	power/nn
preference/nn	7.805895147377473	10.890960059057797	12	0.101510845	power/nn	power/nn
prescription/nn	-21.385619595296166	16.172979266052383	1	0.57543886	drug/nn	drug/nn
present/nn	-16.022535102301127	-13.223682053826456	13	-0.018567378	book/nn	NA
price/nn	31.12234127817944	4.8480042027326284	0	0.4634028	discount/nn	discount/nn
printout/nn	36.40508091238558	-16.254063733187245	2	0.24796745	referrals/nn	referrals/nn
problem/nn	-4.166096542673025	14.949069609871785	14	-0.12395348	these/dd	NA
problems/nn	43.70847430946191	-22.946200073460748	10	0.49474192	live/nn	live/nn
process/nn	5.898233556412696	11.20629155675784	12	-0.020756865	power/nn	NA
products/nn	-43.770559992512105	13.659099321798877	11	0.50883216	orange/nn	orange/nn
product/nn	-28.8308448108597	12.70146110489598	6	0.2594102	plant/nn	plant/nn
profit-sharing/nn	32.33066546960499	11.585583786503712	0	0.52811533	discount/nn	discount/nn
protection/nn	8.014311606566936	13.423033441274699	4	0.187955	service/nn	service/nn
psychotic/nn	35.465992002464034	-20.508077809113555	2	0.032796174	referrals/nn	referrals/nn
punishment/nn	11.825631886359531	12.890762364319915	7	0.55533946	appeal/nn	appeal/nn
puppy/nn	-43.24989888831136	4.805788964498421	8	0.2993171	bag/nn	bag/nn
purse/nn	-39.92070791327814	3.6188090856024333	8	0.5036945	bag/nn	bag/nn
push/nn	5.481760009453709	8.616225895617488	12	0.25293633	power/nn	power/nn
quantity/nn	-29.13934410360454	12.532003163184497	6	0.31177336	plant/nn	plant/nn
question/nn	-3.591640181772871	-3.1800538490382078	9	0.43471086	doubt/nn	doubt/nn
questionnaire/nn	-13.853936059436887	-9.021706473494659	14	0.32141128	these/dd	these/dd
rabbit/nn	-43.55521342481901	5.0670330515568205	8	0.15433456	bag/nn	bag/nn
raise/nn	30.210602627521375	12.523333273098359	0	0.48801133	discount/nn	discount/nn
rap/nn	-12.490539817131902	-21.574082308518303	13	0.4699703	book/nn	book/nn
rash/nn	-23.202636619154145	14.195697415016562	1	0.5031589	drug/nn	drug/nn
rates/nn	43.577871719587684	-18.612510370811815	10	0.39346913	live/nn	live/nn
rate/nn	30.42810371610435	4.729175630681222	0	0.47097555	discount/nn	discount/nn
rating/nn	30.712311047532715	4.492545844979204	0	0.44958094	discount/nn	discount/nn
reason/nn	-1.854107220811127	-1.9846639456560848	9	0.49548066	doubt/nn	doubt/nn
rebate/nn	31.012436232944143	9.817384890940788	0	0.5697979	discount/nn	discount/nn
recipe/nn	-41.87301977234262	14.305866673914261	11	0.7512026	orange/nn	orange/nn
records/nn	43.96658782459253	-19.328993899177988	10	0.44875535	live/nn	live/nn
referrals/nn	38.366393643843324	-16.78434349268046	2	0.21983172	referrals/nn	referrals/nn
referral/nn	3.254621157809053	17.215422709067422	4	0.4714427	service/nn	service/nn
refund/nn	31.280414134202548	10.534149633211628	0	0.5788117	discount/nn	discount/nn
rein/nn	1.7278604137073432	8.50909333154242	12	0.2930866	power/nn	power/nn
relaxation/nn	-19.40805166380891	14.30444048990303	1	0.50417686	drug/nn	drug/nn
release/nn	13.359419107670695	10.535285792645048	7	0.51847124	appeal/nn	appeal/nn
relief/nn	4.076242034308145	14.312776347505336	4	0.24923015	service/nn	service/nn
report/nn	-7.659381768037708	-18.055488608063285	13	0.4454552	book/nn	book/nn
reports/nn	43.128859062822734	-21.71790920952915	10	0.45463538	live/nn	live/nn
respect/nn	0.5602311106439274	0.7297752473602737	9	0.23307654	doubt/nn	doubt/nn
ride/nn	-37.38182268849303	5.413496565954717	8	0.31704286	bag/nn	bag/nn
right/nn	8.313046293375487	11.507851222045424	7	-0.008458518	appeal/nn	NA
ring/nn	-41.04961087931593	4.385335083827447	8	0.47831407	bag/nn	bag/nn
room/nn	-37.000730661976796	8.059348212956156	8	0.2786748	bag/nn	bag/nn
rotation/nn	-29.28079591685719	11.437561738887336	6	0.249378	plant/nn	plant/nn
rule/nn	9.186127891145741	12.881736396993343	7	0.14174053	appeal/nn	appeal/nn
run/nn	-10.635931693375662	-23.825558262070206	13	0.3536932	book/nn	book/nn
rush/nn	-3.1825669100124228	-21.094255510212026	13	0.15461993	book/nn	book/nn
salary/nn	31.117163103991416	12.756377084687553	0	0.5336676	discount/nn	discount/nn
sample/nn	-19.536607338905593	10.898743949632404	14	-0.21464029	these/dd	NA
scale/nn	25.85279257180739	4.977748756918844	0	-0.016979225	discount/nn	NA
scholarship/nn	3.039722849243182	18.66472139116688	4	0.34682137	service/nn	service/nn
screen/nn	-10.793821313915728	-21.357116176052248	13	0.5369746	book/nn	book/nn
seat/nn	-37.08673571514813	5.545907468594358	8	0.2731441	bag/nn	bag/nn
security/nn	4.853736163952725	14.651181757049885	4	0.30857047	service/nn	service/nn
seedling/nn	-42.97689879426825	13.715576629360662	11	0.66115224	orange/nn	orange/nn
self-esteem/nn	0.545592790536698	2.9559394740511324	12	0.105298355	power/nn	power/nn
sense/nn	-0.543871277040698	1.0840958834769285	9	0.28382158	doubt/nn	doubt/nn
sentence/nn	12.982819195239596	13.126215298408939	7	0.5962913	appeal/nn	appeal/nn
sentences/nn	41.330467771847644	-15.651217307075049	2	0.050932016	referrals/nn	referrals/nn
sermon/nn	-4.57803679705429	-19.347705454306293	13	0.47713035	book/nn	book/nn
service/nn	3.5325577625095526	16.844245160638618	4	0.48524374	service/nn	service/nn
set/nn	-19.117474018035143	-8.447880011710946	14	0.3305606	these/dd	these/dd
seventies/mc	36.44560417940607	-6.217450078139507	3	0.18796833	half/nn	half/nn
seventy/mc	34.923898847095025	0.5426947007341166	3	0.26532	half/nn	half/nn
shelter/nn	-34.75556014427123	12.154239908513102	6	0.4041672	plant/nn	plant/nn
shirts/nn	-42.80126342006173	3.159034806852798	8	0.41434485	bag/nn	bag/nn
shirt/nn	-42.14010624313927	2.8953652931865186	8	0.46339118	bag/nn	bag/nn
shot/nn	-23.354389062343092	-5.8920594270811995	14	-0.071602374	these/dd	NA
shots/nn	34.79687820407705	-21.36541422267382	10	0.14955294	live/nn	live/nn
shower/nn	-38.06423697405671	10.858963138656831	8	0.18725139	bag/nn	bag/nn
side/nn	-31.719435277588055	6.063625523500057	14	-0.0780968	these/dd	NA
signal/nn	-12.463492892357358	-9.504253441592077	14	0.17092106	these/dd	these/dd
six/nn	35.97124963996971	-15.413248954398258	2	0.22758709	referrals/nn	referrals/nn
skills/nn	36.966107536552606	-16.804887407771567	2	0.25661004	referrals/nn	referrals/nn
skill/nn	-0.4031121054187015	5.065163271469322	12	0.2845754	power/nn	power/nn
slant/nn	-1.0766200246769584	-2.432298181986584	9	0.28037843	doubt/nn	doubt/nn
smack/nn	-19.11428289578369	-8.139223026821922	14	0.29044694	these/dd	these/dd
some/pn	35.080869795110445	-0.8798702037216762	3	0.47523707	half/nn	half/nn
