	actress/nn	advance/vv	agencies/nn	agency/nn	aids/nn	alan/np	america/np	anybody/pn	anyone/pn	anything/pn	arm/nn	army/nn	artist/nn	association/nn	boss/nn	boys/nn	boy/nn	brother/nn	bush/np	businesses/nn	business/nn	campaign/nn	candidate/nn	car/nn	charity/nn	child/nn	citizen/nn	city/nn	companies/nn	company/nn	competitor/nn	convict/nn	countries/nn	country/nn	court/nn	criminal/nn	criminals/nn	dad/nn	daughters/nn	daughter/nn	district/nn	dogs/nn	employees/nn	dog/nn	employee/nn	enterprise/nn	entrant/nn	environment/nn	europe/np	everybody/pn	everyone/pn	fbi/np	folk/nn	food/nn	fred/np	friends/nn	friend/nn	girl/nn	government/nn	grandparents/nn	grandparent/nn	group/nn	grower/nn	grown-up/nn	guy/nn	guys/nn	her/pp	him/nn	him/pp	horses/nn	household/nn	houses/nn	house/nn	husband/nn	individual/nn	iranian/nn	irvin/np	it/pp	judge/nn	jury/nn	kid/nn	kids/nn	kitty/np	kurds/np	lady/nn	leland/np	lord/np	mama/nn	man/nn	management/nn	mater/nn	matter/nn	me/nn	me/pp	members/nn	member/nn	mom/nn	mom/np	mother/nn	myself/pp	nation/nn	nicaragua/np	other/nn	parents/nn	parent/nn	peasant/nn	people/nn	person/nn	plaintiff/nn	planner/nn	president/np	public/nn	rashad/np	reader/nn	rear/vv	russia/np	ryan/np	schwartzkopf/np	scout/nn	sister/nn	somebody/pn	someone/pn	son/nn	sons/nn	stomach/nn	stranger/nn	students/nn	student/nn	taxpayer/nn	teacher/nn	team/nn	that/dd	them/pp	theory/nn	things/nn	thing/nn	thomases/np	topic/nn	trek/np	troop/nn	twins/nn	twin/nn	university/nn	us/pp	veteran/nn	veto/nn	vietnamese/nn	washington/np	white/nn	wife/nn	woman/nn	women/nn	wwf/np	you/pp
entrant/nn	2.9384186	1.5287546	1.2019062	0.86716586	2.2045445	0.7703824	1.2948805	3.1533434	3.0465343	2.8401356	4.7118225	0.6956249	2.2591357	1.3178667	4.6975513	3.1131964	3.5161493	4.8673406	1.2153393	2.6385636	1.2210103	0.64780945	0.9817251	0.7691996	1.969464	3.5435681	1.6113265	1.3113805	2.4269693	0.87655467	3.4727066	2.6711566	2.8391957	0.8747815	0.6118268	2.4772875	1.5201467	5.0216804	4.5686812	4.6313667	0.6580384	2.6366084	3.1183429	2.0359359	3.1417055	1.4449773	0.0	0.35306484	1.2671633	3.042812	3.001227	0.7608359	2.904015	1.8868037	0.85634774	2.8996384	4.4858274	3.4999647	0.6420382	1.1707535	4.275486	1.7581207	0.8157195	1.8173158	2.676287	2.9093802	1.9759783	2.3617945	1.7762244	2.300081	1.3030845	3.1134634	0.6003948	4.7312527	2.6763382	0.49025518	1.5434574	1.4246457	0.78267246	0.5331333	3.388559	2.9786541	1.2906985	1.7856435	3.7656732	1.4912059	1.4354118	4.872711	3.1542017	1.607268	4.7938185	1.9408302	1.8508548	1.8359457	2.2121413	1.85659	4.8171325	1.0804466	4.7610254	1.931506	0.6986558	1.2403351	1.9841175	3.504236	4.0866575	2.5308807	2.909098	2.3851907	0.5600821	1.916191	1.2014477	0.98775184	1.5153861	3.7032166	3.4789324	1.1644866	0.6365828	1.4936556	3.6673026	4.8529553	3.0460093	2.9765925	4.6486835	2.9776554	4.7512617	2.1243858	3.133041	2.9359934	1.1970576	2.9307187	0.64961594	1.6689688	1.4761267	1.2215996	2.6253045	2.070867	2.17535	1.8983473	1.6820024	1.4349278	2.4700327	4.938343	1.8197501	1.9598037	2.3683197	1.1890053	0.6534959	1.308516	1.8989398	4.8302937	3.187862	2.4760609	0.72541255	2.5964198
environment/nn	2.7201905	1.4001803	1.2002409	0.99913025	2.0540636	0.88060206	1.168637	3.0208747	2.912362	2.7143378	4.540121	0.8668556	2.0473065	1.4149522	4.525791	2.9843936	3.308825	4.690683	0.9509969	2.4909275	0.99525875	0.6665316	0.8530107	0.60124636	1.7976072	3.3673377	1.6582326	1.188676	2.3082545	1.0584409	3.3073924	2.499536	2.725376	0.74012387	0.7475669	2.3239975	1.561899	4.841821	4.3782454	4.451468	0.54965633	2.535154	2.9536805	1.8215758	2.9666634	1.524701	0.35306484	0.0	1.0935552	2.9109256	2.8636618	0.82936656	2.752734	1.7056371	0.7887949	2.7891102	4.3114014	3.2982602	0.7442464	0.9938849	4.0997777	1.5684574	1.0388057	1.6256635	2.5193017	2.7740726	1.8381505	2.2107635	1.6362906	2.1630135	1.128983	2.9813201	0.78085953	4.5405273	2.517856	0.72610015	1.3982495	1.2643789	0.91444314	0.774847	3.2190728	2.816197	1.0390552	1.6146882	3.5656123	1.3103302	1.2227325	4.69305	2.9492977	1.4682955	4.6091638	1.7310765	1.6798307	1.7046514	2.0772505	1.6999947	4.638342	0.91640073	4.5743628	1.8049421	0.8686718	1.0874301	1.8433344	3.3267043	3.909258	2.359494	2.7539678	2.203876	0.6258104	1.7933184	0.99811316	1.1219004	1.3878342	3.5352852	3.3129754	1.0116969	0.7217102	1.4812064	3.459661	4.673475	2.901322	2.826638	4.4719253	2.8434367	4.5677705	1.9178234	2.939126	2.7372215	1.2938688	2.7314558	0.7428554	1.5145292	1.3266715	1.1628122	2.5166173	1.9531139	2.0047498	1.6968204	1.5140204	1.4740936	2.280577	4.7566295	1.6329825	1.8282195	2.21113	0.9848067	0.9004818	1.1524572	1.7781079	4.6600423	2.9807677	2.3135164	0.81735206	2.4717953
europe/np	2.9619873	1.7443944	2.214441	1.9779485	2.2532184	1.8151357	0.42230067	3.4369004	3.3218822	3.1746857	4.595005	1.9272029	2.3523564	2.3954656	4.583283	3.2483811	3.485389	4.7747054	1.2260575	2.6661437	0.4186689	1.5873692	1.5397964	0.5735273	2.161664	3.512186	2.6058471	0.4745018	2.740519	2.0648818	3.4471884	2.8324237	3.070455	0.4626267	1.5880926	2.8113692	2.5419686	4.8715897	4.435424	4.475396	1.0275286	2.9288595	3.0805738	1.8164439	3.1563282	2.4917314	1.2671633	1.0935552	0.0	3.345715	3.2737472	1.8513649	3.0633786	1.859929	1.5642506	3.1302052	4.407587	3.4926322	1.6364864	0.730474	4.194216	1.9528079	2.0261145	2.1364448	2.7783806	3.0489824	2.127633	2.555012	1.9100926	2.5418544	0.22652537	3.2492986	1.7389596	4.5846567	2.8531687	1.6873704	2.027818	1.8363663	1.8741993	1.7633666	3.4039881	3.041596	1.15599	2.1352592	3.711934	1.9272245	1.8969002	4.711954	3.189005	2.0487907	4.634946	2.0802248	2.0681012	2.0336058	2.5052269	2.165242	4.6590295	1.7706895	4.623089	2.0172243	1.8983924	0.2777998	2.0664692	3.4993854	4.0116997	2.6239574	3.1071513	2.569861	1.5746368	2.388936	1.7482762	2.149569	1.9870957	3.6647136	3.4416676	0.2188502	1.6241204	2.3688679	3.6124256	4.72825	3.2892895	3.1999674	4.524105	3.103301	4.5738993	2.2667089	3.1592438	3.02192	2.3003893	2.976972	1.8159803	2.1755571	1.8043416	1.9383541	2.9296544	2.4394548	2.2737231	1.7491083	2.0542037	2.4207506	2.6033502	4.83746	2.0591877	2.1661263	2.6564095	1.4495625	1.8146163	0.23704559	2.0564342	4.708529	3.235178	2.675486	1.8498085	2.9868734
everybody/pn	1.5589224	2.8380013	2.7701156	3.0776315	2.8105	3.1654992	3.532662	0.17256378	0.2613983	0.32559666	3.8138702	2.9845464	1.5129423	2.956539	3.80107	1.6522837	1.7612766	3.7357917	2.3437703	1.6813275	3.051697	2.759509	2.3572915	3.0270758	2.5674086	2.5437214	2.80677	3.576416	1.3128475	2.9179108	2.8116117	1.0393173	1.7660666	3.2474418	3.3080516	1.2785934	2.773083	3.8916698	3.3237076	3.6550171	3.1443624	2.012005	2.7688067	2.4641984	2.4751222	2.8697698	3.042812	2.9109256	3.345715	0.0	0.19157921	3.1821024	1.2112179	2.6964734	2.875075	2.2301016	3.5183365	1.6926962	3.0665615	3.1969233	3.2023838	1.7831265	3.0637436	2.365673	1.470793	1.6470596	2.9226649	2.388679	2.8129296	2.227726	3.3390594	1.7503256	3.197787	3.527974	1.1179048	3.0107367	3.036509	2.981955	3.238573	3.2032456	2.165939	2.4992232	2.7882686	2.8442988	2.1895597	2.7988398	2.2703319	3.7983096	1.430435	2.2205584	3.843948	1.7063447	2.6310058	2.934116	2.0933	2.1539698	3.8133955	2.6175337	3.6505144	2.7919178	3.203031	3.3959532	2.5871108	2.6246848	3.091529	1.3315055	0.9969851	1.229242	3.1029108	1.964075	2.5341637	2.9910533	3.0946405	2.8605716	2.895529	3.3485992	3.009003	2.242115	1.8913432	3.76652	0.4094647	0.5822157	3.6622205	1.6272998	3.7914073	1.7298858	2.1801255	1.7124224	2.8798475	1.8955959	2.871408	2.9135284	2.5948524	2.009506	1.741529	1.4839189	2.5684514	2.3469625	3.054083	2.5721872	2.3428757	3.7114327	2.0079892	2.9604943	1.3157128	2.197797	3.142153	3.4426358	2.6328788	3.8992286	1.378728	2.2613966	3.1745203	0.5193295
everyone/pn	1.5096679	2.8308415	2.744084	3.0425375	2.8277996	3.1437263	3.4543936	0.19433592	0.25930184	0.43155804	3.8072634	2.9616199	1.4445817	2.9102848	3.7950196	1.5966069	1.726985	3.7320025	2.2795954	1.6035187	2.9805615	2.7085652	2.2936761	2.9610395	2.584524	2.526356	2.755626	3.4970326	1.2318388	2.892318	2.795329	0.9345891	1.7323585	3.1761034	3.2641082	1.1802247	2.7312276	3.9014916	3.3227851	3.6490774	3.0823634	1.9977667	2.7500644	2.3968546	2.4449842	2.8217275	3.001227	2.8636618	3.2737472	0.19157921	0.0	3.1485095	1.124853	2.679444	2.861009	2.226144	3.5214567	1.6536769	3.030364	3.1539562	3.2001913	1.7094109	3.040909	2.3735802	1.3687975	1.5910586	2.9382718	2.4180965	2.8245776	2.269497	3.2590823	1.7077168	3.158748	3.5256367	1.0260934	2.9860127	3.0415845	2.979351	3.2007406	3.1731083	2.1384277	2.5055761	2.7525556	2.8563383	2.1717932	2.8081906	2.2700229	3.8084502	1.3750893	2.1467676	3.846536	1.6275969	2.6473997	2.952153	2.0251005	2.080161	3.8192472	2.6099246	3.6536508	2.7841434	3.1730645	3.3173423	2.5722878	2.6135385	3.0839403	1.2144995	0.88431716	1.1395473	3.0593207	1.8817407	2.5285308	2.9535146	3.10067	2.8510795	2.881087	3.2776642	2.9675589	2.18559	1.8653728	3.7612212	0.3187456	0.4689086	3.6602383	1.5566115	3.7958932	1.7011596	2.1490505	1.6566756	2.8391948	1.8474305	2.8454397	2.929503	2.5977054	1.9770964	1.7342349	1.444748	2.5787284	2.2737494	3.0570698	2.5218012	2.3357372	3.707739	1.9342568	2.9860742	1.2110014	2.1250973	3.1174734	3.3643236	2.620775	3.8951032	1.3305342	2.2822816	3.1477025	0.58609015
fbi/np	3.046792	1.7527215	0.8223981	0.54556024	2.410765	0.5772356	1.8456672	3.290796	3.1911292	2.9859135	4.787011	0.507064	2.411753	0.98464763	4.7728295	3.2662623	3.6349988	4.928856	1.5384964	2.8660605	1.7598044	0.747602	1.1826031	1.3623635	2.1183884	3.6572037	1.2727017	1.8566465	2.5353374	0.7206858	3.5781379	2.8142061	2.9576564	1.454889	0.5980882	2.5158856	1.158233	5.126321	4.67	4.730587	1.0588923	2.730442	3.252335	2.2971575	3.2370389	1.1277996	0.7608359	0.82936656	1.8513649	3.1821024	3.1485095	0.0	3.0417588	2.1190443	1.0016795	2.9888232	4.556871	3.6168134	0.69502497	1.688649	4.3709064	1.9401006	0.7252974	1.8639553	2.8405619	3.0594895	2.1470861	2.4882145	2.0121171	2.454163	1.871285	3.2546048	0.44991297	4.827709	2.8188088	0.746582	1.4204001	1.390159	0.39345405	0.47337264	3.5105128	3.0906138	1.6244988	1.7332412	3.8790355	1.4419897	1.4236234	4.9885163	3.269066	1.6193227	4.8868136	2.0963778	1.9922196	2.0144334	2.26028	1.9070243	4.924186	0.9849335	4.855558	2.1659372	0.29435948	1.818758	2.2185013	3.589016	4.179108	2.7048411	3.0254529	2.5170126	0.5581245	1.8978431	1.1693184	0.6629501	1.4410586	3.8096545	3.5863123	1.7474526	0.65396696	1.344989	3.7913516	4.9279623	3.1833727	3.113172	4.739531	3.131859	4.862934	2.280029	3.2168872	3.0105305	0.8801926	3.022974	0.399682	1.51498	1.6505605	1.3288765	2.729801	2.2017386	2.3576686	2.172825	1.5883092	1.1959652	2.5224285	5.0007005	1.9121889	2.1087706	2.4480457	1.4536686	0.80213326	1.8769817	2.1090271	4.9117966	3.2937005	2.5588388	0.3649195	2.7257016
folk/nn	1.0323728	2.410436	2.649891	2.9998028	2.3359375	3.0833638	3.2470236	1.1497017	0.9822568	1.1463584	2.9229965	2.9643388	1.0777165	2.962565	2.9116244	0.6364426	1.1877735	2.8862503	2.1132333	0.72905976	2.711209	2.6714766	2.2402308	2.7599494	2.2546096	1.6402601	2.7824473	3.330003	0.66210985	2.9317796	1.8886555	0.58943766	0.837071	2.9826312	3.1742086	0.88819784	2.7426114	3.125693	2.5366054	2.786322	3.0214906	1.1961067	1.8911278	1.7668532	1.5827858	2.892727	2.904015	2.752734	3.0633786	1.2112179	1.124853	3.0417588	0.0	2.1455832	2.619026	1.3780916	2.669657	1.0647775	3.0062501	2.8602748	2.359208	1.2657795	3.0950072	2.0683475	0.375467	0.58522415	2.5124545	1.9152143	2.4430785	1.8726598	3.0488315	0.7272547	2.9790812	2.7306485	0.31285393	2.9733353	2.7349782	2.6538346	3.1052365	3.1078305	1.1910015	1.724755	2.4187717	2.5109267	1.4659076	2.5952547	2.2804601	3.0246792	0.85846466	1.7189672	3.0244331	1.2146753	2.3271294	2.5892823	1.298629	1.521732	3.0042243	2.607422	2.8580654	2.2319024	3.1105003	3.1488926	2.0193057	1.7468076	2.2234163	0.5288572	0.43516666	0.80595607	3.0394642	1.4849117	2.4868188	2.9729807	2.7829163	1.9485976	1.9990594	3.0528147	2.7063975	2.2073674	1.3846428	2.9021251	0.87365246	0.7187655	2.8177063	0.5177629	2.979507	1.3656733	1.3389287	0.89636827	2.875085	1.0809665	2.7704666	2.6750839	2.271413	1.8175956	1.008631	0.95718366	2.1813383	1.6336011	2.7063754	2.57181	1.6607184	2.889346	1.4145668	2.6286116	0.82655984	2.0163586	3.1144545	3.165418	2.036891	3.0287516	0.905715	1.6962652	3.125234	1.2854099
food/nn	1.8788474	0.5388782	1.9696003	2.3377376	0.6097364	2.1667523	2.140354	2.7713828	2.5990877	2.4503584	3.0146117	2.1866508	1.5073231	2.6168234	2.996519	2.2134569	2.3335884	3.1954439	1.369236	1.8165632	1.5493815	2.0441754	1.8181665	1.6653543	0.7324323	1.9759223	2.6180222	2.2538917	2.0066092	2.3798554	1.8422109	2.0627131	1.9197618	1.8849796	2.2585862	2.061214	2.4780278	3.2929816	2.8947682	2.9209673	2.127566	1.641613	1.4573148	0.9077181	1.6488284	2.6546736	1.8868037	1.7056371	1.859929	2.6964734	2.679444	2.1190443	2.1455832	0.0	1.228378	1.6907306	2.7688339	2.3330605	2.215341	1.2693483	2.6164682	1.2720002	2.437311	0.8532779	1.9193919	1.9764934	0.5994467	0.86356014	0.61631846	1.0013508	1.9427555	2.1029742	2.0260606	3.0441291	1.9978393	2.078202	1.1626885	1.0274861	2.2788386	2.1909165	1.9882485	1.3134747	0.8676881	0.99681306	2.3538213	1.1289628	1.5153222	3.1255035	2.1305535	1.50397	3.03526	1.3506001	0.7311535	0.71744406	1.4980444	1.383349	3.0673974	1.6790587	3.039258	0.3421683	2.2216902	2.04895	0.43462515	1.9034909	2.4310348	1.9149481	2.3076875	1.8145776	2.2153504	1.7680523	1.4889051	2.4166737	1.140885	2.0497835	1.823788	1.8690836	1.7092077	2.2471662	2.470628	3.1648104	2.5787754	2.4779909	2.942065	2.1064165	2.9890687	1.1962123	1.70561	1.8109206	2.4586096	1.6876601	1.9345589	1.2280452	0.6975576	1.5754722	1.7047454	1.5539027	0.7392041	0.94365656	1.0593662	2.4422982	0.9345776	3.2842464	1.2782	0.84648657	1.9407239	1.6094644	2.2567546	2.0426486	0.48590234	3.1368904	2.1814005	0.98663116	2.1947613	2.354757
fred/np	2.5398192	0.78734213	1.0837117	1.2603829	1.4557481	1.0636148	1.7118294	2.9860857	2.8507378	2.6267552	4.062894	1.0411726	1.946225	1.6506691	4.045924	2.771579	3.0999682	4.232036	1.1975939	2.350432	1.3568956	1.1269267	1.2278591	1.1341001	1.2479752	2.9584904	1.8013499	1.7817824	2.215068	1.2955588	2.8467183	2.4404147	2.4336302	1.3260332	1.1821308	2.2580574	1.6429218	4.3698	3.9546738	4.0013676	1.2827423	2.1448784	2.483589	1.6556934	2.5660458	1.7429032	0.85634774	0.7887949	1.5642506	2.875075	2.861009	1.0016795	2.619026	1.228378	0.0	2.3433375	3.8213341	3.0881789	1.1581694	1.0511236	3.6480184	1.477422	1.3062171	1.1214385	2.4061773	2.5450718	1.1943699	1.6274163	1.0436088	1.6083021	1.6414622	2.7187908	0.90632504	4.1090627	2.411499	0.96374595	0.7761995	0.65884143	1.1752506	1.0211266	2.8682873	2.2975366	0.86727756	1.0219564	3.2601287	0.7978354	1.1330087	4.2188187	2.7822247	1.370316	4.1280766	1.6556996	1.1092049	1.0586411	1.8212367	1.5245063	4.161198	0.90847194	4.1116295	1.2445103	1.0582516	1.6550983	1.3544021	2.8851116	3.4618623	2.3169203	2.6817694	2.1422336	1.1370105	1.7090396	0.89353186	1.3548398	0.73539656	3.0729465	2.8416724	1.4914695	0.68872684	1.6014975	3.2496328	4.2188506	2.857047	2.782253	4.0043674	2.653564	4.0938754	1.6876291	2.5843804	2.4950268	1.4851947	2.4541948	0.831732	0.9178063	0.7156308	1.0812733	2.1653104	1.7481029	1.4985884	1.555259	0.9078556	1.639311	1.7873112	4.3156514	1.4851372	1.1809018	2.1561003	1.2886992	1.1395437	1.6862255	1.2371429	4.1818132	2.8167415	1.7672352	1.0389416	2.412801
friends/nn	1.7411397	1.9403534	2.6119406	3.0370374	1.6499138	3.0450687	3.30075	2.2308428	2.0592577	2.0069864	2.2654142	2.9905236	1.747467	3.1551652	2.256646	1.0294701	1.8376281	2.390931	2.4193885	1.1224622	2.742538	2.89032	2.6192214	2.825217	1.9342724	1.2375008	3.0062957	3.4301658	1.3644258	2.9755876	1.262537	1.7563431	0.64818317	3.0420482	3.18776	1.8026229	2.898962	2.6024504	2.2104466	2.3041582	3.1378417	0.36476526	1.238231	1.760202	1.2124183	3.1231854	2.8996384	2.7891102	3.1302052	2.2301016	2.226144	2.9888232	1.3780916	1.6907306	2.3433375	0.0	2.0909803	1.7664921	3.08962	2.679642	1.8413285	1.5513542	3.1254992	1.8711907	1.298556	0.88920796	1.9234666	1.2360333	1.9107642	1.283203	3.151863	0.8457112	2.8574774	2.3624175	1.4898727	2.993948	2.287493	2.2266846	3.096454	3.0571287	1.0162505	0.93857825	2.218845	1.9838935	1.6910377	2.30628	2.404817	2.4930272	1.7287743	1.8246263	2.4593472	1.6952925	1.9677929	2.0515573	1.2109582	1.5782467	2.4497168	2.6557622	2.3793933	1.646692	3.0609374	3.2790792	1.6170832	1.2245208	1.7150904	1.5561396	1.7227703	1.7404566	3.1016598	1.7951403	2.511798	3.0765066	2.3040264	1.3568468	1.3477579	3.0803404	2.5349045	2.5644565	1.9795556	2.4233477	2.0496366	1.9530164	2.283231	1.0582421	2.438364	1.7088786	1.3108873	1.4044981	3.0319118	1.3905435	2.7303708	2.2634566	1.8589743	1.9079927	0.5657101	1.1833466	1.9005486	1.6213334	2.227357	2.8491979	1.1130886	2.4921105	1.5736053	2.0492373	1.70071	2.4452817	3.145206	3.2556417	1.409934	2.3678827	1.8026451	1.007445	3.1206353	2.0717201
friend/nn	2.362903	3.171108	4.155667	4.6614137	2.6811945	4.590781	4.6484103	3.4807658	3.3234315	3.3999393	0.5360854	4.6171365	2.8325458	4.773351	0.49475285	2.4772358	2.0520785	0.52665037	3.7214925	2.6662126	4.061761	4.458693	4.109434	4.24308	2.9603856	1.1073588	4.584513	4.7743373	3.0667465	4.7373614	1.0603815	2.921556	2.44191	4.462845	4.7397227	3.067055	4.481911	0.70287365	0.5635822	0.49918503	4.702359	2.405905	1.415514	2.6846359	1.4742597	4.741115	4.4858274	4.3114014	4.407587	3.5183365	3.5214567	4.556871	2.669657	2.7688339	3.8213341	2.0909803	0.0	2.0664852	4.6574435	3.94525	0.45124856	3.0416865	4.869433	3.0203943	2.6606722	2.4141576	2.9571664	2.4446776	3.1298883	2.6352186	4.4333057	2.289918	4.4759736	0.5484927	2.789994	4.6179113	3.5331395	3.4970098	4.6675215	4.7082644	1.5027705	1.5994099	3.512365	3.2577584	1.4901968	3.5438204	3.7488112	0.6061283	2.3505235	3.2805865	0.45914745	2.9612918	3.0832968	3.1640632	2.6638305	2.9621735	0.510757	4.080861	0.43580845	2.774538	4.674065	4.5775166	2.669953	1.0690098	0.5330183	2.8484066	2.8978925	2.9473517	4.7494855	3.2462566	3.884484	4.7169075	3.5712154	0.8485555	1.0591186	4.4283996	4.1415305	4.145912	2.0413272	0.51692766	3.2562237	3.1594398	0.32642975	2.4987738	0.5366816	2.7925303	1.6228745	2.1353571	4.648971	1.9839721	4.367076	3.4929528	3.2274926	3.682297	2.5096755	2.9621127	2.7406476	2.7856784	3.3797634	4.4457035	2.1022508	0.65852964	2.9465363	3.169931	3.026418	3.8445275	4.7204127	4.5539203	2.754369	0.65595937	2.4117599	2.2459474	4.699231	3.5401168
girl/nn	0.6604143	2.7050054	3.190694	3.617136	2.481829	3.6321867	3.730874	1.6318564	1.5023127	1.6941863	2.3726203	3.5769172	1.3117123	3.5998218	2.3579497	1.3569187	0.18224478	2.2436097	2.5243742	1.4841937	3.1542022	3.2806504	2.812814	3.2681503	2.3908165	1.2095734	3.401123	3.8131847	1.6457108	3.6427734	1.5467873	1.1151289	1.5414106	3.5017366	3.7531593	1.4242027	3.3482249	2.4348707	1.7887981	2.1251159	3.6139627	1.7825956	1.6577245	1.8993491	1.285721	3.5347538	3.4999647	3.2982602	3.4926322	1.6926962	1.6536769	3.6168134	1.0647775	2.3330605	3.0881789	1.7664921	2.0664852	0.0	3.589941	3.2438104	1.7686875	1.8085334	3.793603	2.2705727	1.2081542	1.3052912	2.683268	2.0884693	2.7138872	2.1271985	3.4823782	1.3118125	3.599889	1.9890541	1.1132876	3.5931244	3.0388944	2.9718966	3.6928375	3.7469919	0.9656939	1.61875	2.7764468	2.7990236	0.60053736	2.8780706	2.6402404	2.337334	0.4152027	2.228739	2.354683	1.6024599	2.5218318	2.8053186	1.7730403	1.9667442	2.3356237	3.0424967	2.162834	2.4639575	3.7148628	3.5949507	2.203879	1.3355596	1.6509854	1.2211765	1.0742501	1.2671562	3.676364	2.0370276	2.8772674	3.6114848	3.1075943	1.5359844	1.6368862	3.531427	3.3102539	2.8376567	0.41270536	2.238957	1.3722112	1.2727214	2.1761963	1.3003672	2.300827	1.5418795	0.93140566	0.72818536	3.502974	0.79599816	3.3769596	2.9504225	2.6079354	2.5329087	1.6623724	1.7393531	2.21786	1.930131	2.9548008	3.2012744	1.695751	2.1805427	1.8495574	2.8479145	1.4215156	2.5245364	3.7009978	3.614783	2.3735275	2.4736645	0.47172838	1.8493851	3.7075887	1.8554842
government/nn	3.0341249	1.86029	1.2672126	0.49954772	2.4923737	0.37244365	1.593295	3.1795547	3.087722	2.886939	4.8986163	0.6223673	2.3789127	1.2070106	4.8843756	3.25181	3.595207	5.0299234	1.4077597	2.8039045	1.5808258	0.59082854	1.0139738	1.1553861	2.2252688	3.721831	1.554407	1.5877259	2.5105546	0.7759419	3.6676216	2.7522323	2.9926226	1.2374732	0.34164497	2.5346107	1.4829069	5.19336	4.722465	4.7970653	0.8525485	2.8153973	3.3426168	2.2767904	3.3224974	1.3506414	0.6420382	0.7442464	1.6364864	3.0665615	3.030364	0.69502497	3.0062501	2.215341	1.1581694	3.08962	4.6574435	3.589941	0.0	1.5964879	4.443238	1.9207023	0.74831825	2.0032458	2.809754	3.0565655	2.2806501	2.595455	2.092124	2.5283175	1.6418768	3.2617877	0.7140111	4.8870893	2.770046	0.6899094	1.7204704	1.6292708	0.4766176	0.614133	3.5470927	3.1940386	1.6192806	1.9937525	3.8842933	1.651423	1.4529599	5.0510507	3.2414703	1.7120749	4.9778976	2.0788867	2.1039698	2.1349025	2.3625968	1.9927773	4.996929	1.065436	4.933087	2.2882597	0.66715914	1.5769701	2.3228407	3.680368	4.2595553	2.6288009	2.9717693	2.4657621	0.60741997	2.0011983	1.2560103	0.89407444	1.7238489	3.8929572	3.682099	1.5308452	0.86484545	1.4409987	3.7309222	5.008761	3.0826836	3.0241282	4.8208976	3.1162963	4.930994	2.2903824	3.2902067	3.0553186	1.1227833	3.0686004	0.71598214	1.8075475	1.7479777	1.3175832	2.7824893	2.1921594	2.4523342	2.1426399	1.8706905	1.3596368	2.6618326	5.081541	1.9647135	2.2428133	2.438627	1.3005892	0.549581	1.633787	2.2488031	5.017272	3.2696502	2.681318	0.7260391	2.623787
grandparents/nn	2.7159693	1.0787027	1.9497001	1.8948712	1.5893997	1.6606745	0.9941015	3.296213	3.159089	2.9760945	4.149287	1.765474	2.1378825	2.345975	4.1348314	2.9888985	3.237565	4.348701	1.1499158	2.4459536	0.5856194	1.5713254	1.530142	0.7191697	1.5606799	3.1024764	2.5249598	1.0931603	2.5493877	1.9627002	2.9937463	2.6758378	2.7404037	0.8123623	1.5713094	2.645219	2.4126146	4.428943	4.030294	4.051859	1.2204742	2.5178635	2.6054826	1.5269079	2.748937	2.4425151	1.1707535	0.9938849	0.730474	3.1969233	3.1539562	1.688649	2.8602748	1.2693483	1.0511236	2.679642	3.94525	3.2438104	1.5964879	0.0	3.7614298	1.7165942	1.9334495	1.6007692	2.5887215	2.7706714	1.4397364	1.9543476	1.2253424	1.959517	0.8693283	2.949467	1.5522428	4.1757207	2.6614509	1.5302061	1.4422618	1.2435963	1.7797829	1.6239583	3.040142	2.5185196	0.6063059	1.53471	3.3906927	1.3841226	1.6005079	4.2645493	2.9632473	1.8228457	4.1815753	1.870078	1.4460722	1.3384738	2.197454	1.897206	4.21004	1.4991406	4.1850524	1.3924294	1.7483168	0.93813175	1.5149368	3.0612473	3.5804708	2.483071	2.9523664	2.3978767	1.5550767	2.1932514	1.4239604	2.061774	1.3747096	3.2125788	2.978224	0.7198356	1.3579719	2.268493	3.3676002	4.3050785	3.1454992	3.0582929	4.084393	2.8612187	4.125396	1.9351549	2.785568	2.7339115	2.2113004	2.6609528	1.6029173	1.605402	1.179077	1.6801376	2.5437572	2.1448965	1.7078032	1.4726244	1.4542814	2.340881	2.0924304	4.4279895	1.7977753	1.4738936	2.495374	1.4297217	1.6957818	0.91207963	1.4682405	4.262678	3.0100439	2.1181622	1.6962348	2.7973664
